QueryId,DocumentId,content_length,title_length,anchors_length
239,clueweb12-1504wb-68-33245,971,5,2288
239,clueweb12-1900tw-05-08565,1322,10,42
239,clueweb12-0308wb-17-33345,1045,6,62
239,clueweb12-0310wb-22-01292,1040,9,9
239,clueweb12-0406wb-35-15579,3050,4,3
239,clueweb12-0606wb-28-03236,1313,5,96
239,clueweb12-0401wb-63-18647,1313,5,25
239,clueweb12-0305wb-88-27381,554,5,30
239,clueweb12-0602wb-48-12763,642,3,29
239,clueweb12-0408wb-79-20554,693,8,48
239,clueweb12-1504wb-83-16331,987,7,2270
239,clueweb12-1900tw-17-03475,917,6,0
239,clueweb12-0000wb-46-20615,476,3,3
239,clueweb12-1505wb-73-18646,497,3,0
239,clueweb12-0004wb-83-33394,741,3,27
239,clueweb12-1906wb-52-29078,300,10,0
239,clueweb12-1507wb-66-14280,508,4,4
239,clueweb12-1611wb-96-16421,402,18,0
239,clueweb12-1507wb-13-23968,492,3,3
239,clueweb12-1202wb-44-13098,276,3,6
239,clueweb12-1310wb-61-26161,518,15,0
239,clueweb12-0106wb-13-19514,440,5,12
239,clueweb12-0307wb-37-25290,998,4,7
239,clueweb12-1507wb-43-35334,545,4,4
239,clueweb12-1504wb-71-30421,747,3,1512
239,clueweb12-0004wb-24-12494,1026,3,5
239,clueweb12-1507wb-39-04541,509,3,10
239,clueweb12-1104wb-13-22306,1561,6,0
239,clueweb12-1508wb-05-22056,472,3,5
239,clueweb12-0105wb-03-19536,912,3,0
239,clueweb12-0200wb-36-02074,1657,4,18
239,clueweb12-1506wb-99-12014,508,9,4
239,clueweb12-1506wb-59-03356,467,5,0
239,clueweb12-1502wb-61-19822,149,4,8
239,clueweb12-1507wb-52-17526,514,10,0
239,clueweb12-1505wb-98-33940,506,4,4
239,clueweb12-1506wb-26-22012,454,3,3
239,clueweb12-0304wb-27-27395,553,4,24
239,clueweb12-1504wb-63-14097,508,6,1515
239,clueweb12-0512wb-51-01676,1012,17,4
239,clueweb12-0010wb-67-32020,3407,6,5312
239,clueweb12-1103wb-60-11069,399,1,0
239,clueweb12-0406wb-29-31751,1305,4,25
239,clueweb12-1407wb-55-03660,1071,7,212
239,clueweb12-0607wb-09-26072,4333,3,8
239,clueweb12-1407wb-69-05358,1100,9,303
239,clueweb12-1501tw-02-21235,664,6,29
239,clueweb12-0606wb-70-01406,6635,3,0
239,clueweb12-1407wb-20-05130,1194,8,443
239,clueweb12-1508wb-09-29966,500,2,3
239,clueweb12-1800tw-57-09879,1804,5,0
239,clueweb12-0109wb-64-28003,1046,4,10
239,clueweb12-1508wb-11-14874,470,5,3
239,clueweb12-1507wb-46-30127,442,3,3
239,clueweb12-1508wb-16-15439,470,7,3
239,clueweb12-0202wb-89-28858,2717,2,4
239,clueweb12-1414wb-08-05032,1918,5,170
239,clueweb12-1304wb-18-27641,1022,5,210
239,clueweb12-1508wb-33-04373,497,8,4
239,clueweb12-1505wb-11-31040,394,2,1510
239,clueweb12-0007wb-73-37599,10683,7,3
239,clueweb12-1506wb-80-22924,475,3,3
239,clueweb12-1507wb-69-05856,472,4,8
239,clueweb12-1507wb-03-14237,431,2,0
239,clueweb12-1506wb-17-09689,431,2,0
239,clueweb12-1507wb-02-04010,522,9,5
239,clueweb12-1505wb-51-21830,431,2,0
239,clueweb12-1506wb-61-22952,431,2,0
239,clueweb12-1505wb-56-00308,430,4,0
239,clueweb12-1206wb-40-06412,1234,4,0
239,clueweb12-1506wb-11-11270,431,2,0
239,clueweb12-1506wb-62-26507,462,5,4
239,clueweb12-1507wb-87-06239,466,3,3
239,clueweb12-1505wb-70-13753,463,5,5
239,clueweb12-1506wb-14-12192,451,2,0
239,clueweb12-1505wb-14-32449,443,5,1516
239,clueweb12-0301wb-31-19398,1153,10,10
239,clueweb12-0001wb-86-23960,669,3,106
239,clueweb12-1507wb-18-32297,455,8,0
239,clueweb12-1507wb-61-12614,448,2,0
239,clueweb12-1504wb-73-09592,483,4,758
239,clueweb12-1505wb-67-11822,500,4,4
239,clueweb12-1111wb-58-09080,893,7,52
239,clueweb12-1507wb-91-37258,472,3,3
239,clueweb12-1504wb-88-20525,493,1,758
239,clueweb12-1506wb-78-03624,474,4,4
239,clueweb12-1504wb-93-09140,514,1,758
240,clueweb12-1714wb-62-05205,1094,6,0
240,clueweb12-1910wb-56-32265,769,7,24
240,clueweb12-0012wb-03-18567,1239,3,358
240,clueweb12-0003wb-42-21171,1211,5,10
240,clueweb12-0501wb-41-12471,426,6,126
240,clueweb12-1909wb-94-04561,808,10,0
240,clueweb12-1914wb-00-20815,5643,5,127
240,clueweb12-1700tw-08-14853,10849,5,0
240,clueweb12-1511wb-71-32658,1081,4,0
240,clueweb12-0813wb-68-20426,4185,4,110
240,clueweb12-0813wb-59-25934,3440,8,89
240,clueweb12-0401tw-14-05626,2238,5,0
240,clueweb12-0717wb-47-02121,2152,4,12
240,clueweb12-1700tw-25-00728,1446,6,0
240,clueweb12-1910wb-82-21988,495,10,0
240,clueweb12-1900tw-45-00575,2241,10,8
240,clueweb12-1910wb-00-27607,554,15,33
240,clueweb12-1508wb-95-20258,3386,5,57
240,clueweb12-1500tw-66-00483,1538,8,12
240,clueweb12-1910wb-71-01017,829,4,0
240,clueweb12-1311wb-49-14905,5303,0,0
240,clueweb12-1310wb-03-18612,686,6,8
240,clueweb12-1500tw-14-18451,2146,8,0
240,clueweb12-1400tw-63-03542,1447,15,6
240,clueweb12-1811wb-12-01509,2229,4,603
240,clueweb12-0011wb-85-26674,1329,4,12
240,clueweb12-1910wb-14-01382,775,13,81
240,clueweb12-1700tw-46-13237,2537,5,0
240,clueweb12-1616wb-09-07361,2860,18,0
240,clueweb12-0406wb-78-13406,509,5,15
240,clueweb12-1700tw-05-00360,2377,7,491
240,clueweb12-1214wb-60-19793,530,4,0
240,clueweb12-0812wb-34-01790,1815,2,34
240,clueweb12-1906wb-39-20244,946,5,3
240,clueweb12-1500tw-98-13789,2501,9,8
240,clueweb12-1909wb-81-25175,3576,3,1143
240,clueweb12-1307wb-64-20894,457,7,180
240,clueweb12-0604wb-31-30265,733,20,0
240,clueweb12-0001wb-68-19505,911,5,52
240,clueweb12-1609wb-85-04424,3607,4,0
240,clueweb12-1214wb-61-09757,3327,5,26
240,clueweb12-1804wb-61-24958,1848,14,0
240,clueweb12-1806wb-08-05848,880,10,46
240,clueweb12-1910wb-34-22358,1296,8,0
240,clueweb12-0700tw-29-22763,1066,7,0
240,clueweb12-1414wb-09-03119,842,6,240
240,clueweb12-0611wb-84-35131,2582,2,36
240,clueweb12-0808wb-98-23441,671,4,10
240,clueweb12-0300tw-59-11134,2777,8,0
240,clueweb12-0817wb-64-24371,2120,5,0
240,clueweb12-0815wb-26-04378,2120,5,1608
240,clueweb12-1715wb-18-14354,835,7,204
240,clueweb12-1414wb-18-06946,838,7,300
240,clueweb12-1414wb-21-16022,833,5,236
240,clueweb12-0401tw-03-17830,821,11,0
240,clueweb12-1803wb-40-02205,4603,11,0
240,clueweb12-0311wb-60-21446,3504,3,0
240,clueweb12-0410wb-96-11329,438,14,0
240,clueweb12-1715wb-05-18787,901,7,0
240,clueweb12-0700wb-31-27124,1121,7,0
240,clueweb12-0004wb-38-19719,1401,4,27
240,clueweb12-0306wb-73-02475,9378,8,74
240,clueweb12-1613wb-43-06267,1011,4,0
240,clueweb12-1413wb-43-18365,1111,6,0
240,clueweb12-1414wb-05-05326,967,5,24
240,clueweb12-0717wb-43-20137,1564,15,40
240,clueweb12-0308wb-22-05413,737,2,22
240,clueweb12-0700tw-06-14118,2990,8,390
240,clueweb12-0802wb-85-09013,569,7,0
240,clueweb12-0400wb-25-32186,755,2,8
240,clueweb12-1414wb-58-34330,4076,10,4
240,clueweb12-0804wb-46-18955,2403,3,180
240,clueweb12-0500wb-63-18611,3059,9,23
240,clueweb12-1715wb-07-22523,971,4,0
240,clueweb12-0713wb-37-06685,1186,2,6
240,clueweb12-1714wb-82-12467,1105,7,0
240,clueweb12-0300wb-97-14067,1621,12,0
240,clueweb12-1413wb-72-22505,1105,7,0
240,clueweb12-1714wb-66-15586,1151,8,0
240,clueweb12-0700tw-11-05576,1357,7,94
240,clueweb12-1714wb-91-26482,1122,8,0
240,clueweb12-1007wb-29-13218,4942,7,0
240,clueweb12-1005wb-03-03460,5926,4,0
240,clueweb12-1715wb-05-18801,1079,8,0
240,clueweb12-0900tw-43-12125,794,7,0
240,clueweb12-1210wb-15-14483,826,3,698
240,clueweb12-1413wb-72-22519,1109,6,0
240,clueweb12-0403wb-77-12436,6001,7,27
240,clueweb12-0909wb-18-17329,1275,6,0
240,clueweb12-0604wb-47-04902,350,5,2
240,clueweb12-1714wb-80-11431,1135,6,0
240,clueweb12-1714wb-90-11335,1113,7,0
240,clueweb12-1714wb-56-24961,1122,9,0
240,clueweb12-1614wb-96-04863,1612,6,10
240,clueweb12-0301tw-16-22221,2305,10,0
240,clueweb12-0110wb-12-23055,1296,6,1350
240,clueweb12-0900tw-57-06096,1231,10,14
240,clueweb12-0110wb-20-24769,1586,7,0
240,clueweb12-1316wb-17-01875,1034,12,3
240,clueweb12-0612wb-67-18414,2167,4,94
241,clueweb12-0803wb-41-02388,4237,3,78
241,clueweb12-0406wb-34-24341,496,12,44
241,clueweb12-1008wb-62-24875,1651,3,13
241,clueweb12-0806wb-69-35178,1652,3,14
241,clueweb12-0011wb-83-09838,25689,6,0
241,clueweb12-0408wb-40-17630,1367,6,35
241,clueweb12-0303wb-37-06529,1392,4,13
241,clueweb12-0807wb-97-21176,2030,10,56
241,clueweb12-0816wb-17-25628,1878,3,21
241,clueweb12-0012wb-25-14123,637,5,48
241,clueweb12-0008wb-12-09919,1638,3,15
241,clueweb12-0705wb-73-17147,7759,2,82
241,clueweb12-1805wb-97-28668,1916,3,10
241,clueweb12-0307wb-34-08436,1503,11,60
241,clueweb12-1806wb-30-09189,1918,3,10
241,clueweb12-0406wb-46-24662,525,15,40
241,clueweb12-0406wb-00-20945,499,2,50
241,clueweb12-0406wb-52-14619,499,2,50
241,clueweb12-0406wb-56-08739,497,2,20
241,clueweb12-0406wb-26-25145,499,2,50
241,clueweb12-0806wb-80-22324,1654,4,13
241,clueweb12-0011wb-59-13574,479,11,125
241,clueweb12-0406wb-73-27644,508,14,40
241,clueweb12-0705wb-02-08696,2210,6,4
241,clueweb12-0100wb-78-03345,519,9,40
241,clueweb12-0406wb-16-29671,477,2,30
241,clueweb12-0012wb-83-08514,477,2,9
241,clueweb12-0101wb-40-08054,465,2,9
241,clueweb12-0011wb-15-32147,451,5,1378
241,clueweb12-0406wb-81-32377,473,13,30
241,clueweb12-1214wb-90-06199,5216,1,629
241,clueweb12-0002wb-81-00335,2088,9,15
241,clueweb12-0100wb-49-25201,488,2,22
241,clueweb12-0102wb-00-23722,479,8,44
241,clueweb12-0102wb-09-22683,486,2,20
241,clueweb12-0102wb-20-16226,493,2,50
241,clueweb12-0013wb-11-32966,488,2,20
241,clueweb12-0802wb-87-14117,1327,3,32
241,clueweb12-0405wb-89-18349,464,2,40
241,clueweb12-0100wb-93-21930,464,2,40
241,clueweb12-0705wb-22-19652,2191,6,4
241,clueweb12-0100wb-32-15037,496,8,34
241,clueweb12-1100wb-07-30248,1946,6,32
241,clueweb12-0405wb-91-16444,462,7,14
241,clueweb12-0011wb-15-17185,757,8,201
241,clueweb12-0405wb-97-02771,495,2,10
241,clueweb12-0405wb-60-02094,516,7,16
241,clueweb12-0013wb-62-33363,523,9,51
241,clueweb12-0011wb-03-00209,521,3,2792
241,clueweb12-0405wb-54-26457,704,4,43
241,clueweb12-0405wb-79-01643,477,2,27
241,clueweb12-0101wb-31-03260,477,2,9
241,clueweb12-0406wb-71-28818,477,2,30
241,clueweb12-0406wb-62-11394,477,2,9
241,clueweb12-0013wb-45-34104,471,8,40
241,clueweb12-0406wb-77-25154,465,2,9
241,clueweb12-0406wb-64-06227,465,2,9
241,clueweb12-0100wb-93-21944,465,2,10
241,clueweb12-1412wb-56-31153,2786,8,28
241,clueweb12-0405wb-93-10247,474,14,30
241,clueweb12-0011wb-91-20300,482,15,245
241,clueweb12-0005wb-44-15444,6166,3,90
241,clueweb12-0405wb-76-37191,555,7,20
241,clueweb12-0100wb-12-28901,569,7,27
241,clueweb12-0406wb-54-11250,493,2,20
241,clueweb12-0406wb-44-28458,501,2,55
241,clueweb12-0406wb-02-15042,495,2,10
241,clueweb12-0100wb-42-02663,517,9,44
241,clueweb12-0101wb-21-32180,520,11,48
241,clueweb12-0406wb-04-10652,498,13,40
241,clueweb12-0101wb-03-02509,502,14,40
241,clueweb12-0013wb-23-14447,486,2,10
241,clueweb12-0011wb-03-00181,502,8,40
241,clueweb12-1107wb-92-16552,3628,2,6
241,clueweb12-0406wb-86-06529,511,13,40
241,clueweb12-0405wb-54-26473,458,4,5
241,clueweb12-0405wb-76-37176,464,2,40
241,clueweb12-0405wb-89-18363,456,6,2
241,clueweb12-0406wb-75-26553,464,2,40
241,clueweb12-0405wb-82-38075,464,2,40
241,clueweb12-0406wb-42-29263,464,2,44
241,clueweb12-0406wb-14-30099,499,2,50
241,clueweb12-0406wb-12-30894,500,2,50
241,clueweb12-0406wb-67-32555,497,2,20
241,clueweb12-0012wb-91-19846,477,2,9
241,clueweb12-0406wb-20-29798,465,2,9
241,clueweb12-0406wb-58-03307,465,2,9
241,clueweb12-0011wb-71-25726,479,14,279
241,clueweb12-0405wb-98-28686,506,15,40
241,clueweb12-0101wb-12-17406,477,2,10
241,clueweb12-0406wb-48-19930,465,2,9
241,clueweb12-0013wb-34-24011,465,2,9
241,clueweb12-0100wb-32-15023,465,2,0
241,clueweb12-0406wb-50-17091,479,8,40
241,clueweb12-0406wb-66-00949,479,8,44
241,clueweb12-0011wb-44-26197,479,8,40
241,clueweb12-0012wb-98-18755,486,2,10
241,clueweb12-0100wb-42-02649,484,2,20
241,clueweb12-0406wb-18-30535,464,2,40
241,clueweb12-0405wb-81-01893,470,4,40
242,clueweb12-0607wb-37-05719,366,2,5
242,clueweb12-0512wb-25-19179,1358,10,36
242,clueweb12-0914wb-68-03087,5258,6,0
242,clueweb12-0914wb-42-19103,5258,6,0
242,clueweb12-0914wb-45-20335,5258,6,0
242,clueweb12-0914wb-45-20321,5258,6,0
242,clueweb12-0914wb-18-18068,5258,6,0
242,clueweb12-0914wb-11-02891,5258,6,0
242,clueweb12-0914wb-18-18082,5258,6,0
242,clueweb12-0913wb-47-15281,470,10,0
242,clueweb12-0205wb-54-34383,330,7,1
242,clueweb12-0816wb-41-09787,1441,5,50
242,clueweb12-1500wb-13-19175,322,3,6
242,clueweb12-0405wb-92-28967,347,5,8
242,clueweb12-0907wb-43-16079,2026,6,3
242,clueweb12-1713wb-36-20367,347,5,8
242,clueweb12-1700tw-31-09293,1033,9,18
242,clueweb12-0911wb-63-04153,788,6,18
242,clueweb12-0510wb-81-20100,352,10,92
242,clueweb12-0711wb-30-05909,580,6,12
242,clueweb12-0109wb-54-20142,621,5,6
242,clueweb12-0009wb-46-05118,390,6,0
242,clueweb12-1103wb-26-24232,2068,10,13
242,clueweb12-0004wb-17-18103,866,6,3
242,clueweb12-0007wb-44-20686,866,6,0
242,clueweb12-0304wb-73-06467,292,5,8
242,clueweb12-1200tw-88-14128,541,7,76
242,clueweb12-0607wb-92-02547,568,5,20
242,clueweb12-1000tw-12-01215,668,7,0
242,clueweb12-0006wb-01-33967,238,5,0
242,clueweb12-0401wb-48-22249,244,3,1
242,clueweb12-0913wb-53-22823,756,4,0
242,clueweb12-1815wb-39-09646,450,5,0
242,clueweb12-1000wb-36-01596,578,11,3
242,clueweb12-0601wb-38-21086,304,2,3
242,clueweb12-0212wb-18-21853,1043,6,0
242,clueweb12-0910wb-12-12173,2903,4,0
242,clueweb12-0202wb-31-34204,299,3,72
242,clueweb12-0703wb-54-10550,724,13,14
242,clueweb12-0206wb-34-24732,1971,12,90
242,clueweb12-1602wb-20-18087,969,4,388
242,clueweb12-1100tw-35-04161,512,6,6
242,clueweb12-0512wb-30-08376,344,7,1
242,clueweb12-0203wb-02-05369,1135,5,0
242,clueweb12-1007wb-91-21559,376,2,32
242,clueweb12-1017wb-41-00836,336,3,7
242,clueweb12-1600wb-94-15419,325,8,5
242,clueweb12-1713wb-98-19670,474,5,9
242,clueweb12-0713wb-95-24595,95,3,11
242,clueweb12-0206wb-17-27007,415,7,0
242,clueweb12-1107wb-14-03763,1482,14,6
242,clueweb12-0201wb-24-08895,1879,4,53
242,clueweb12-0409wb-07-09819,660,5,3
242,clueweb12-0300tw-95-07917,3856,12,129
242,clueweb12-1106wb-76-01468,229,8,0
242,clueweb12-0200wb-54-12597,274,11,78
242,clueweb12-0104wb-00-15913,243,5,170
242,clueweb12-1103wb-92-20165,622,2,11
242,clueweb12-0914wb-70-12343,293,7,19
242,clueweb12-1309wb-60-07502,436,5,32
242,clueweb12-1401wb-06-06042,1402,6,0
242,clueweb12-1809wb-32-08550,1118,5,0
242,clueweb12-0310wb-33-16040,1098,32,68
242,clueweb12-0910wb-61-19334,2432,5,0
242,clueweb12-1312wb-77-04954,680,13,48
242,clueweb12-0306wb-71-35490,843,8,8
242,clueweb12-0111wb-53-26977,866,5,0
242,clueweb12-0005wb-57-18737,650,8,9
242,clueweb12-0804wb-40-05050,849,4,27
242,clueweb12-1707wb-45-24627,433,5,28
242,clueweb12-1809wb-91-09218,1200,5,0
242,clueweb12-0000wb-66-12238,534,6,11
242,clueweb12-0306wb-71-35476,734,8,4
242,clueweb12-0306wb-71-35462,1063,9,5
242,clueweb12-0810wb-31-11575,478,8,0
242,clueweb12-1101tw-06-04976,1807,10,0
242,clueweb12-0111wb-44-26942,1387,9,12
242,clueweb12-0900wb-38-06165,517,6,2
242,clueweb12-1203wb-07-27506,768,6,2
242,clueweb12-0307wb-48-00139,835,10,6
242,clueweb12-1600wb-59-26314,1329,11,11
242,clueweb12-1912wb-28-01010,428,3,156
242,clueweb12-1202wb-98-26107,815,11,14
242,clueweb12-1911wb-71-28042,211,9,3
242,clueweb12-1805wb-93-00292,505,5,12
242,clueweb12-1514wb-65-12929,971,9,0
242,clueweb12-0402wb-00-20511,758,6,0
242,clueweb12-1311wb-57-11654,871,9,2
242,clueweb12-1110wb-91-07755,1124,6,0
242,clueweb12-1309wb-93-02280,1634,4,2850
242,clueweb12-0009wb-25-05549,787,9,700
242,clueweb12-1306wb-34-12342,284,14,3
242,clueweb12-0814wb-65-04868,959,9,4
242,clueweb12-1806wb-06-01697,450,3,0
242,clueweb12-0307wb-03-33881,387,6,72
242,clueweb12-0918wb-43-26836,1470,3,26
242,clueweb12-0104wb-05-18984,383,2,0
242,clueweb12-1807wb-42-08527,797,7,45
242,clueweb12-1706wb-90-30121,1107,7,28
242,clueweb12-1903wb-77-05178,681,6,40
243,clueweb12-0914wb-92-07230,381,3,8
243,clueweb12-0406wb-91-20479,688,6,0
243,clueweb12-0818wb-81-21567,548,7,510
243,clueweb12-1000tw-06-04549,1929,7,54
243,clueweb12-0400tw-20-23866,1435,6,0
243,clueweb12-1604wb-73-04553,1985,7,0
243,clueweb12-1316wb-33-24582,1988,7,0
243,clueweb12-0112wb-58-02141,191,7,33
243,clueweb12-0210wb-50-17639,660,29,51
243,clueweb12-1402wb-54-06742,719,4,27
243,clueweb12-0206wb-34-21475,591,6,5
243,clueweb12-0206wb-51-29582,369,6,2260
243,clueweb12-1005wb-03-16157,431,2,18
243,clueweb12-0207wb-29-09211,487,6,44
243,clueweb12-0207wb-73-10928,331,8,4
243,clueweb12-0207wb-65-19385,318,6,2
243,clueweb12-0207wb-16-03001,310,8,8
243,clueweb12-0511wb-38-05228,336,3,3
243,clueweb12-0207wb-65-19371,318,7,3
243,clueweb12-0207wb-73-10942,402,7,3
243,clueweb12-0112wb-00-12527,438,6,0
243,clueweb12-0204wb-88-21131,303,4,5596
243,clueweb12-0208wb-23-32013,610,6,2
243,clueweb12-1716wb-97-06304,4067,9,0
243,clueweb12-0512wb-13-19771,338,5,5
243,clueweb12-0602wb-61-20773,331,5,6
243,clueweb12-0603wb-28-11848,343,5,5
243,clueweb12-0603wb-03-03244,329,5,5
243,clueweb12-0603wb-37-19638,336,5,5
243,clueweb12-0511wb-66-26413,328,5,5
243,clueweb12-0601wb-34-06702,331,5,10
243,clueweb12-0600wb-04-22510,328,4,4
243,clueweb12-0601wb-18-03416,326,4,4
243,clueweb12-0600wb-23-20003,325,4,4
243,clueweb12-0208wb-48-24790,339,6,2
243,clueweb12-0208wb-15-28028,321,10,14
243,clueweb12-0209wb-32-16166,324,5,10
243,clueweb12-0207wb-57-32164,370,9,6
243,clueweb12-0208wb-31-33455,310,8,4
243,clueweb12-0209wb-08-00363,330,6,2
243,clueweb12-0208wb-78-20637,313,8,4
243,clueweb12-0208wb-98-31298,315,11,7
243,clueweb12-0511wb-85-01217,333,6,6
243,clueweb12-0511wb-46-08940,328,4,8
243,clueweb12-0602wb-33-29933,327,4,4
243,clueweb12-0602wb-49-15395,327,4,5
243,clueweb12-0601wb-87-20836,337,3,3
243,clueweb12-0603wb-46-26772,329,5,0
243,clueweb12-0602wb-94-04150,339,5,5
243,clueweb12-0603wb-56-00737,338,4,8
243,clueweb12-0208wb-41-18537,310,9,5
243,clueweb12-0208wb-07-34375,309,6,4
243,clueweb12-0208wb-01-25286,311,7,3
243,clueweb12-0601wb-98-01765,336,5,5
243,clueweb12-0602wb-81-21722,339,6,6
243,clueweb12-0602wb-20-20455,342,6,6
243,clueweb12-0600wb-70-18400,340,7,14
243,clueweb12-0601wb-46-15429,322,5,5
243,clueweb12-0512wb-62-11817,326,4,4
243,clueweb12-0512wb-46-30338,330,4,4
243,clueweb12-0602wb-73-07365,329,5,5
243,clueweb12-0603wb-89-26849,334,2,0
243,clueweb12-0603wb-68-33669,340,5,0
243,clueweb12-0601wb-73-24003,339,3,3
243,clueweb12-0209wb-22-24318,326,6,12
243,clueweb12-0208wb-23-32027,325,8,4
243,clueweb12-0511wb-24-09617,342,11,12
243,clueweb12-0600wb-83-26956,332,5,5
243,clueweb12-0600wb-38-12655,336,6,6
243,clueweb12-0600wb-52-35209,332,4,4
243,clueweb12-0600wb-99-05534,331,4,4
243,clueweb12-0604wb-00-10607,340,5,10
243,clueweb12-0511wb-98-20324,337,6,6
243,clueweb12-0603wb-78-21921,337,4,4
243,clueweb12-0209wb-16-02908,326,6,12
243,clueweb12-0511wb-18-10633,351,10,11
243,clueweb12-0511wb-05-30327,348,8,9
243,clueweb12-0207wb-23-16010,358,6,16
243,clueweb12-0208wb-88-04444,373,7,3
243,clueweb12-0207wb-34-12658,378,8,40
243,clueweb12-0207wb-50-02816,402,7,3
243,clueweb12-0208wb-61-34569,379,6,6
243,clueweb12-0208wb-55-13040,480,5,5
243,clueweb12-0208wb-70-11226,491,5,5
243,clueweb12-0208wb-88-04458,483,7,3
243,clueweb12-0209wb-16-02922,505,8,4
243,clueweb12-0105wb-29-12475,883,6,2
243,clueweb12-1810wb-16-06215,850,6,44
243,clueweb12-0206wb-61-11788,605,8,3453
243,clueweb12-0903wb-59-11727,2031,1,2
243,clueweb12-0207wb-93-32869,601,9,10
243,clueweb12-0100wb-16-01511,155,6,2
243,clueweb12-0207wb-42-06682,1162,7,288
243,clueweb12-1009wb-33-23415,2313,5,78
243,clueweb12-0100tw-54-08651,3671,9,0
243,clueweb12-0000tw-44-14021,1888,9,4083
243,clueweb12-0210wb-95-20401,4173,5,21
243,clueweb12-0102wb-89-07956,532,11,29
243,clueweb12-1003wb-96-14420,260,6,14
243,clueweb12-0102wb-98-09771,520,11,29
244,clueweb12-0916wb-56-30229,685,6,12
244,clueweb12-0914wb-11-27457,688,4,308
244,clueweb12-0914wb-69-10736,718,4,436
244,clueweb12-1909wb-47-30886,835,17,0
244,clueweb12-0915wb-99-29216,716,6,6
244,clueweb12-0208wb-90-25399,1454,13,466
244,clueweb12-1017wb-82-23763,1049,9,1196
244,clueweb12-0000wb-44-17829,616,6,63
244,clueweb12-1906wb-76-14850,645,9,14
244,clueweb12-0304wb-03-21536,3082,5,446
244,clueweb12-1906wb-37-26238,2005,9,138
244,clueweb12-0208wb-74-24299,1194,10,259
244,clueweb12-0103wb-84-11988,673,1,1
244,clueweb12-0716wb-82-15140,1219,8,0
244,clueweb12-1413wb-64-16509,592,8,346
244,clueweb12-0205wb-88-31656,332,5,217
244,clueweb12-0206wb-86-25774,1503,9,60
244,clueweb12-0205wb-80-30567,278,7,100
244,clueweb12-0205wb-88-31642,431,6,101
244,clueweb12-0208wb-82-27042,1594,10,255
244,clueweb12-0914wb-48-09377,701,3,200
244,clueweb12-1906wb-40-00129,3155,9,184
244,clueweb12-0403wb-52-15733,220,14,6
244,clueweb12-1300tw-42-06142,1902,5,20
244,clueweb12-0208wb-82-27056,1260,10,255
244,clueweb12-0110wb-39-12664,941,7,33
244,clueweb12-1810wb-28-05514,3822,3,0
244,clueweb12-0301wb-87-13762,901,6,33
244,clueweb12-0100wb-29-27856,1228,6,0
244,clueweb12-1020wb-62-14339,1604,11,24
244,clueweb12-1007wb-96-20123,436,1,0
244,clueweb12-1502wb-62-09780,1253,6,62
244,clueweb12-0305wb-67-20958,702,7,104
244,clueweb12-1016wb-88-16070,1002,9,659
244,clueweb12-1017wb-43-21934,1014,8,412
244,clueweb12-0808wb-09-10745,680,11,0
244,clueweb12-0308wb-20-09912,1968,8,0
244,clueweb12-0202wb-82-25070,1441,6,24
244,clueweb12-0604wb-97-06985,905,8,0
244,clueweb12-0709wb-49-00878,3688,5,1925
244,clueweb12-0209wb-16-29869,1520,11,0
244,clueweb12-1019wb-66-12574,816,6,14
244,clueweb12-1404wb-15-05610,1622,6,0
244,clueweb12-1904wb-92-21738,2252,7,14
244,clueweb12-1302wb-00-09679,236,7,171
244,clueweb12-0303wb-66-22040,655,13,0
244,clueweb12-0405wb-69-06709,2114,8,55
244,clueweb12-1907wb-89-09270,1931,6,0
244,clueweb12-0301wb-79-03264,841,8,102
244,clueweb12-0800tw-76-19340,537,9,0
244,clueweb12-0806wb-76-32177,1083,4,0
244,clueweb12-0700tw-36-05296,537,5,0
244,clueweb12-1016wb-88-16056,905,9,77
244,clueweb12-0205wb-95-10081,3509,2,13
244,clueweb12-1101wb-43-18264,1012,6,0
244,clueweb12-1103wb-18-10192,1012,6,0
244,clueweb12-1102wb-72-06218,1012,6,0
244,clueweb12-0714wb-21-01103,2077,5,2
244,clueweb12-1102wb-39-24682,1012,6,0
244,clueweb12-1102wb-35-07870,1012,6,0
244,clueweb12-1101wb-48-13148,1012,6,0
244,clueweb12-1102wb-30-05427,1012,6,0
244,clueweb12-1102wb-55-00863,1012,6,0
244,clueweb12-1611wb-23-02507,250,4,5
244,clueweb12-1406wb-10-04154,389,8,11
244,clueweb12-1018wb-84-16772,2254,7,16
244,clueweb12-0301wb-02-15452,1752,7,123
244,clueweb12-0808wb-31-10987,2140,9,10
244,clueweb12-0500wb-10-16170,268,3,5
244,clueweb12-1101wb-94-03972,1012,6,0
244,clueweb12-1101wb-83-08071,1012,6,0
244,clueweb12-1101wb-86-09036,1012,6,0
244,clueweb12-1102wb-67-14417,1012,6,0
244,clueweb12-1806wb-94-22773,446,16,0
244,clueweb12-0909wb-43-16329,1668,8,18
244,clueweb12-0804wb-83-10919,897,7,15
244,clueweb12-0812wb-30-08370,784,3,0
244,clueweb12-0911wb-82-16637,1574,5,0
244,clueweb12-0003wb-48-23800,398,5,20
244,clueweb12-0013wb-58-19892,464,6,12
244,clueweb12-0100tw-77-07143,1438,8,28
244,clueweb12-1209wb-28-10852,204,4,3
244,clueweb12-1020wb-99-06018,1267,6,6827
244,clueweb12-1214wb-68-01757,2023,6,147
244,clueweb12-0008wb-38-11120,1484,12,24
