QueryId,DocumentId,title_query_coverage,content_query_coverage,anchors_query_coverage,normalized_title_query_coverage,normalized_content_query_coverage,normalized_anchors_query_coverage
241,clueweb12-0406wb-81-32377,1,2,0,0.5,1.0,0.0
241,clueweb12-1214wb-90-06199,0,2,0,0.0,1.0,0.0
241,clueweb12-0002wb-81-00335,0,2,0,0.0,1.0,0.0
241,clueweb12-0100wb-49-25201,0,2,0,0.0,1.0,0.0
241,clueweb12-0102wb-00-23722,0,2,0,0.0,1.0,0.0
241,clueweb12-0102wb-09-22683,0,2,0,0.0,1.0,0.0
241,clueweb12-0102wb-20-16226,0,2,0,0.0,1.0,0.0
241,clueweb12-0013wb-11-32966,0,2,0,0.0,1.0,0.0
241,clueweb12-0802wb-87-14117,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-89-18349,0,2,0,0.0,1.0,0.0
241,clueweb12-0100wb-93-21930,0,2,0,0.0,1.0,0.0
241,clueweb12-0705wb-22-19652,1,2,0,0.5,1.0,0.0
241,clueweb12-0100wb-32-15037,0,2,0,0.0,1.0,0.0
241,clueweb12-1100wb-07-30248,2,2,2,1.0,1.0,1.0
241,clueweb12-0405wb-91-16444,1,2,0,0.5,1.0,0.0
241,clueweb12-0011wb-15-17185,1,2,1,0.5,1.0,0.5
241,clueweb12-0405wb-97-02771,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-60-02094,0,2,0,0.0,1.0,0.0
241,clueweb12-0013wb-62-33363,0,2,0,0.0,1.0,0.0
241,clueweb12-0011wb-03-00209,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-54-26457,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-79-01643,0,2,0,0.0,1.0,0.0
241,clueweb12-0101wb-31-03260,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-71-28818,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-62-11394,0,2,0,0.0,1.0,0.0
241,clueweb12-0013wb-45-34104,1,2,0,0.5,1.0,0.0
241,clueweb12-0406wb-77-25154,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-64-06227,0,2,0,0.0,1.0,0.0
241,clueweb12-0100wb-93-21944,0,2,0,0.0,1.0,0.0
241,clueweb12-1412wb-56-31153,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-93-10247,1,2,0,0.5,1.0,0.0
241,clueweb12-0011wb-91-20300,1,2,1,0.5,1.0,0.5
241,clueweb12-0005wb-44-15444,1,2,1,0.5,1.0,0.5
241,clueweb12-0405wb-76-37191,0,2,0,0.0,1.0,0.0
241,clueweb12-0100wb-12-28901,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-54-11250,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-44-28458,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-02-15042,0,2,0,0.0,1.0,0.0
241,clueweb12-0100wb-42-02663,0,2,0,0.0,1.0,0.0
241,clueweb12-0101wb-21-32180,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-04-10652,1,2,0,0.5,1.0,0.0
241,clueweb12-0101wb-03-02509,1,2,0,0.5,1.0,0.0
241,clueweb12-0013wb-23-14447,0,2,0,0.0,1.0,0.0
241,clueweb12-0011wb-03-00181,0,2,0,0.0,1.0,0.0
241,clueweb12-1107wb-92-16552,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-86-06529,1,2,0,0.5,1.0,0.0
241,clueweb12-0405wb-54-26473,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-76-37176,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-89-18363,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-75-26553,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-82-38075,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-42-29263,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-14-30099,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-12-30894,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-67-32555,0,2,0,0.0,1.0,0.0
241,clueweb12-0012wb-91-19846,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-20-29798,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-58-03307,0,2,0,0.0,1.0,0.0
241,clueweb12-0011wb-71-25726,1,2,1,0.5,1.0,0.5
241,clueweb12-0405wb-98-28686,1,2,0,0.5,1.0,0.0
241,clueweb12-0101wb-12-17406,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-48-19930,0,2,0,0.0,1.0,0.0
241,clueweb12-0013wb-34-24011,0,2,0,0.0,1.0,0.0
241,clueweb12-0100wb-32-15023,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-50-17091,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-66-00949,0,2,0,0.0,1.0,0.0
241,clueweb12-0011wb-44-26197,0,2,0,0.0,1.0,0.0
241,clueweb12-0012wb-98-18755,0,2,0,0.0,1.0,0.0
241,clueweb12-0100wb-42-02649,0,2,0,0.0,1.0,0.0
241,clueweb12-0406wb-18-30535,0,2,0,0.0,1.0,0.0
241,clueweb12-0405wb-81-01893,0,2,0,0.0,1.0,0.0
242,clueweb12-0607wb-37-05719,2,2,2,1.0,1.0,1.0
242,clueweb12-0512wb-25-19179,2,2,2,1.0,1.0,1.0
242,clueweb12-0914wb-68-03087,1,2,0,0.5,1.0,0.0
242,clueweb12-0914wb-42-19103,1,2,0,0.5,1.0,0.0
242,clueweb12-0914wb-45-20335,1,2,0,0.5,1.0,0.0
242,clueweb12-0914wb-45-20321,1,2,0,0.5,1.0,0.0
242,clueweb12-0914wb-18-18068,1,2,0,0.5,1.0,0.0
242,clueweb12-0914wb-11-02891,1,2,0,0.5,1.0,0.0
242,clueweb12-0914wb-18-18082,1,2,0,0.5,1.0,0.0
242,clueweb12-0913wb-47-15281,2,2,0,1.0,1.0,0.0
242,clueweb12-0205wb-54-34383,0,2,0,0.0,1.0,0.0
242,clueweb12-0816wb-41-09787,1,2,1,0.5,1.0,0.5
242,clueweb12-1500wb-13-19175,0,2,0,0.0,1.0,0.0
242,clueweb12-0405wb-92-28967,1,2,1,0.5,1.0,0.5
242,clueweb12-0907wb-43-16079,0,2,0,0.0,1.0,0.0
242,clueweb12-1713wb-36-20367,1,2,1,0.5,1.0,0.5
242,clueweb12-1700tw-31-09293,2,2,2,1.0,1.0,1.0
242,clueweb12-0911wb-63-04153,1,2,1,0.5,1.0,0.5
242,clueweb12-0510wb-81-20100,0,2,2,0.0,1.0,1.0
242,clueweb12-0711wb-30-05909,1,2,1,0.5,1.0,0.5
242,clueweb12-0109wb-54-20142,1,2,1,0.5,1.0,0.5
242,clueweb12-0009wb-46-05118,2,2,0,1.0,1.0,0.0
242,clueweb12-1103wb-26-24232,2,2,2,1.0,1.0,1.0
242,clueweb12-0004wb-17-18103,1,2,0,0.5,1.0,0.0
242,clueweb12-0007wb-44-20686,1,2,0,0.5,1.0,0.0
242,clueweb12-0304wb-73-06467,2,2,2,1.0,1.0,1.0
242,clueweb12-1200tw-88-14128,2,2,2,1.0,1.0,1.0
242,clueweb12-0607wb-92-02547,0,2,1,0.0,1.0,0.5
242,clueweb12-1000tw-12-01215,2,2,0,1.0,1.0,0.0
242,clueweb12-0006wb-01-33967,2,2,0,1.0,1.0,0.0
242,clueweb12-0401wb-48-22249,0,2,0,0.0,1.0,0.0
242,clueweb12-0913wb-53-22823,0,2,0,0.0,1.0,0.0
242,clueweb12-1815wb-39-09646,1,2,0,0.5,1.0,0.0
242,clueweb12-1000wb-36-01596,2,2,0,1.0,1.0,0.0
242,clueweb12-0601wb-38-21086,0,2,0,0.0,1.0,0.0
242,clueweb12-0212wb-18-21853,2,2,0,1.0,1.0,0.0
242,clueweb12-0910wb-12-12173,0,2,0,0.0,1.0,0.0
242,clueweb12-0202wb-31-34204,0,2,1,0.0,1.0,0.5
242,clueweb12-0703wb-54-10550,1,2,1,0.5,1.0,0.5
242,clueweb12-0206wb-34-24732,1,2,1,0.5,1.0,0.5
242,clueweb12-1602wb-20-18087,0,2,0,0.0,1.0,0.0
242,clueweb12-1100tw-35-04161,1,2,1,0.5,1.0,0.5
242,clueweb12-0512wb-30-08376,0,2,0,0.0,1.0,0.0
242,clueweb12-0203wb-02-05369,1,2,0,0.5,1.0,0.0
242,clueweb12-1007wb-91-21559,0,2,1,0.0,1.0,0.5
242,clueweb12-1017wb-41-00836,0,2,0,0.0,1.0,0.0
242,clueweb12-1600wb-94-15419,2,2,2,1.0,1.0,1.0
242,clueweb12-1713wb-98-19670,0,2,0,0.0,1.0,0.0
242,clueweb12-0713wb-95-24595,0,2,1,0.0,1.0,0.5
242,clueweb12-0206wb-17-27007,0,2,0,0.0,1.0,0.0
242,clueweb12-1107wb-14-03763,0,2,0,0.0,1.0,0.0
242,clueweb12-0201wb-24-08895,0,2,0,0.0,1.0,0.0
242,clueweb12-0409wb-07-09819,1,2,1,0.5,1.0,0.5
242,clueweb12-0300tw-95-07917,0,2,0,0.0,1.0,0.0
242,clueweb12-1106wb-76-01468,2,2,0,1.0,1.0,0.0
242,clueweb12-0200wb-54-12597,2,2,0,1.0,1.0,0.0
242,clueweb12-0104wb-00-15913,2,2,2,1.0,1.0,1.0
242,clueweb12-1103wb-92-20165,0,2,2,0.0,1.0,1.0
242,clueweb12-0914wb-70-12343,2,2,2,1.0,1.0,1.0
242,clueweb12-1309wb-60-07502,0,2,0,0.0,1.0,0.0
242,clueweb12-1401wb-06-06042,0,2,0,0.0,1.0,0.0
242,clueweb12-1809wb-32-08550,1,2,0,0.5,1.0,0.0
242,clueweb12-0310wb-33-16040,1,2,1,0.5,1.0,0.5
242,clueweb12-0910wb-61-19334,0,2,0,0.0,1.0,0.0
242,clueweb12-1312wb-77-04954,1,2,1,0.5,1.0,0.5
242,clueweb12-0306wb-71-35490,0,2,0,0.0,1.0,0.0
242,clueweb12-0111wb-53-26977,1,2,0,0.5,1.0,0.0
242,clueweb12-0005wb-57-18737,0,2,0,0.0,1.0,0.0
242,clueweb12-0804wb-40-05050,0,2,0,0.0,1.0,0.0
242,clueweb12-1707wb-45-24627,0,2,0,0.0,1.0,0.0
242,clueweb12-1809wb-91-09218,1,2,0,0.5,1.0,0.0
242,clueweb12-0000wb-66-12238,0,2,0,0.0,1.0,0.0
242,clueweb12-0306wb-71-35476,0,2,0,0.0,1.0,0.0
242,clueweb12-0306wb-71-35462,0,2,0,0.0,1.0,0.0
242,clueweb12-0810wb-31-11575,0,2,0,0.0,1.0,0.0
242,clueweb12-1101tw-06-04976,1,2,0,0.5,1.0,0.0
242,clueweb12-0111wb-44-26942,0,2,0,0.0,1.0,0.0
242,clueweb12-0900wb-38-06165,0,2,0,0.0,1.0,0.0
242,clueweb12-1203wb-07-27506,0,2,0,0.0,1.0,0.0
242,clueweb12-0307wb-48-00139,0,2,0,0.0,1.0,0.0
242,clueweb12-1600wb-59-26314,2,2,2,1.0,1.0,1.0
242,clueweb12-1912wb-28-01010,0,2,0,0.0,1.0,0.0
242,clueweb12-1202wb-98-26107,0,2,0,0.0,1.0,0.0
242,clueweb12-1911wb-71-28042,0,2,0,0.0,1.0,0.0
242,clueweb12-1805wb-93-00292,0,2,0,0.0,1.0,0.0
242,clueweb12-1514wb-65-12929,0,2,0,0.0,1.0,0.0
242,clueweb12-0402wb-00-20511,0,2,0,0.0,1.0,0.0
242,clueweb12-1311wb-57-11654,1,2,2,0.5,1.0,1.0
242,clueweb12-1110wb-91-07755,2,2,0,1.0,1.0,0.0
242,clueweb12-1309wb-93-02280,0,2,0,0.0,1.0,0.0
242,clueweb12-0009wb-25-05549,2,2,2,1.0,1.0,1.0
242,clueweb12-1306wb-34-12342,0,2,0,0.0,1.0,0.0
242,clueweb12-0814wb-65-04868,0,2,0,0.0,1.0,0.0
242,clueweb12-1806wb-06-01697,0,2,0,0.0,1.0,0.0
242,clueweb12-0307wb-03-33881,1,2,1,0.5,1.0,0.5
242,clueweb12-0918wb-43-26836,0,2,1,0.0,1.0,0.5
242,clueweb12-0104wb-05-18984,1,2,0,0.5,1.0,0.0
242,clueweb12-1807wb-42-08527,2,2,2,1.0,1.0,1.0
242,clueweb12-1706wb-90-30121,1,2,2,0.5,1.0,1.0
242,clueweb12-1903wb-77-05178,0,2,0,0.0,1.0,0.0
243,clueweb12-0914wb-92-07230,2,2,2,1.0,1.0,1.0
243,clueweb12-0406wb-91-20479,1,2,0,0.5,1.0,0.0
243,clueweb12-0818wb-81-21567,2,2,1,1.0,1.0,0.5
243,clueweb12-1000tw-06-04549,2,2,2,1.0,1.0,1.0
243,clueweb12-0400tw-20-23866,1,2,0,0.5,1.0,0.0
243,clueweb12-1604wb-73-04553,1,2,0,0.5,1.0,0.0
243,clueweb12-1316wb-33-24582,1,2,0,0.5,1.0,0.0
243,clueweb12-0112wb-58-02141,2,2,2,1.0,1.0,1.0
243,clueweb12-0210wb-50-17639,0,2,0,0.0,1.0,0.0
243,clueweb12-1402wb-54-06742,1,2,1,0.5,1.0,0.5
243,clueweb12-0206wb-34-21475,0,2,0,0.0,1.0,0.0
243,clueweb12-0206wb-51-29582,0,2,0,0.0,1.0,0.0
243,clueweb12-1005wb-03-16157,2,2,2,1.0,1.0,1.0
243,clueweb12-0207wb-29-09211,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-73-10928,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-65-19385,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-16-03001,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-38-05228,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-65-19371,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-73-10942,0,2,0,0.0,1.0,0.0
243,clueweb12-0112wb-00-12527,0,2,0,0.0,1.0,0.0
243,clueweb12-0204wb-88-21131,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-23-32013,0,2,0,0.0,1.0,0.0
243,clueweb12-1716wb-97-06304,1,2,0,0.5,1.0,0.0
243,clueweb12-0512wb-13-19771,0,2,0,0.0,1.0,0.0
243,clueweb12-0602wb-61-20773,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-28-11848,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-03-03244,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-37-19638,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-66-26413,0,2,0,0.0,1.0,0.0
243,clueweb12-0601wb-34-06702,0,2,0,0.0,1.0,0.0
243,clueweb12-0600wb-04-22510,0,2,0,0.0,1.0,0.0
243,clueweb12-0601wb-18-03416,0,2,0,0.0,1.0,0.0
243,clueweb12-0600wb-23-20003,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-48-24790,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-15-28028,0,2,0,0.0,1.0,0.0
243,clueweb12-0209wb-32-16166,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-57-32164,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-31-33455,0,2,0,0.0,1.0,0.0
243,clueweb12-0209wb-08-00363,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-78-20637,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-98-31298,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-85-01217,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-46-08940,0,2,0,0.0,1.0,0.0
243,clueweb12-0602wb-33-29933,0,2,0,0.0,1.0,0.0
243,clueweb12-0602wb-49-15395,0,2,0,0.0,1.0,0.0
243,clueweb12-0601wb-87-20836,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-46-26772,0,2,0,0.0,1.0,0.0
243,clueweb12-0602wb-94-04150,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-56-00737,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-41-18537,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-07-34375,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-01-25286,0,2,0,0.0,1.0,0.0
243,clueweb12-0601wb-98-01765,0,2,0,0.0,1.0,0.0
243,clueweb12-0602wb-81-21722,0,2,0,0.0,1.0,0.0
243,clueweb12-0602wb-20-20455,0,2,0,0.0,1.0,0.0
243,clueweb12-0600wb-70-18400,0,2,0,0.0,1.0,0.0
243,clueweb12-0601wb-46-15429,0,2,0,0.0,1.0,0.0
243,clueweb12-0512wb-62-11817,0,2,0,0.0,1.0,0.0
243,clueweb12-0512wb-46-30338,0,2,0,0.0,1.0,0.0
243,clueweb12-0602wb-73-07365,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-89-26849,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-68-33669,0,2,0,0.0,1.0,0.0
243,clueweb12-0601wb-73-24003,0,2,0,0.0,1.0,0.0
243,clueweb12-0209wb-22-24318,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-23-32027,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-24-09617,0,2,0,0.0,1.0,0.0
243,clueweb12-0600wb-83-26956,0,2,0,0.0,1.0,0.0
243,clueweb12-0600wb-38-12655,0,2,0,0.0,1.0,0.0
243,clueweb12-0600wb-52-35209,0,2,0,0.0,1.0,0.0
243,clueweb12-0600wb-99-05534,0,2,0,0.0,1.0,0.0
243,clueweb12-0604wb-00-10607,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-98-20324,0,2,0,0.0,1.0,0.0
243,clueweb12-0603wb-78-21921,0,2,0,0.0,1.0,0.0
243,clueweb12-0209wb-16-02908,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-18-10633,0,2,0,0.0,1.0,0.0
243,clueweb12-0511wb-05-30327,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-23-16010,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-88-04444,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-34-12658,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-50-02816,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-61-34569,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-55-13040,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-70-11226,0,2,0,0.0,1.0,0.0
243,clueweb12-0208wb-88-04458,0,2,0,0.0,1.0,0.0
243,clueweb12-0209wb-16-02922,0,2,0,0.0,1.0,0.0
243,clueweb12-0105wb-29-12475,0,2,0,0.0,1.0,0.0
243,clueweb12-1810wb-16-06215,1,2,1,0.5,1.0,0.5
243,clueweb12-0206wb-61-11788,0,2,0,0.0,1.0,0.0
243,clueweb12-0903wb-59-11727,0,2,0,0.0,1.0,0.0
243,clueweb12-0207wb-93-32869,0,2,0,0.0,1.0,0.0
243,clueweb12-0100wb-16-01511,2,2,0,1.0,1.0,0.0
243,clueweb12-0207wb-42-06682,0,2,0,0.0,1.0,0.0
243,clueweb12-1009wb-33-23415,0,2,1,0.0,1.0,0.5
243,clueweb12-0100tw-54-08651,1,2,0,0.5,1.0,0.0
243,clueweb12-0000tw-44-14021,1,2,2,0.5,1.0,1.0
243,clueweb12-0210wb-95-20401,1,2,1,0.5,1.0,0.5
243,clueweb12-0102wb-89-07956,2,2,0,1.0,1.0,0.0
243,clueweb12-1003wb-96-14420,2,2,2,1.0,1.0,1.0
243,clueweb12-0102wb-98-09771,2,2,0,1.0,1.0,0.0
244,clueweb12-0916wb-56-30229,0,3,0,0.0,1.0,0.0
244,clueweb12-0914wb-11-27457,0,3,0,0.0,1.0,0.0
244,clueweb12-0914wb-69-10736,0,3,0,0.0,1.0,0.0
244,clueweb12-1909wb-47-30886,3,3,0,1.0,1.0,0.0
244,clueweb12-0915wb-99-29216,0,3,0,0.0,1.0,0.0
244,clueweb12-0208wb-90-25399,3,3,3,1.0,1.0,1.0
244,clueweb12-1017wb-82-23763,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0000wb-44-17829,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1906wb-76-14850,0,3,0,0.0,1.0,0.0
244,clueweb12-0304wb-03-21536,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1906wb-37-26238,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0208wb-74-24299,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0103wb-84-11988,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0716wb-82-15140,3,3,0,1.0,1.0,0.0
244,clueweb12-1413wb-64-16509,2,3,1,0.6666666666666666,1.0,0.3333333333333333
244,clueweb12-0205wb-88-31656,0,3,0,0.0,1.0,0.0
244,clueweb12-0206wb-86-25774,0,3,0,0.0,1.0,0.0
244,clueweb12-0205wb-80-30567,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0205wb-88-31642,0,3,0,0.0,1.0,0.0
244,clueweb12-0208wb-82-27042,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0914wb-48-09377,0,3,0,0.0,1.0,0.0
244,clueweb12-1906wb-40-00129,0,3,0,0.0,1.0,0.0
244,clueweb12-0403wb-52-15733,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1300tw-42-06142,2,3,0,0.6666666666666666,1.0,0.0
244,clueweb12-0208wb-82-27056,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0110wb-39-12664,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1810wb-28-05514,0,3,0,0.0,1.0,0.0
244,clueweb12-0301wb-87-13762,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0100wb-29-27856,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-1020wb-62-14339,0,3,0,0.0,1.0,0.0
244,clueweb12-1007wb-96-20123,0,3,0,0.0,1.0,0.0
244,clueweb12-1502wb-62-09780,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0305wb-67-20958,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1016wb-88-16070,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-1017wb-43-21934,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0808wb-09-10745,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0308wb-20-09912,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0202wb-82-25070,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0604wb-97-06985,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0709wb-49-00878,0,3,0,0.0,1.0,0.0
244,clueweb12-0209wb-16-29869,0,3,0,0.0,1.0,0.0
244,clueweb12-1019wb-66-12574,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1404wb-15-05610,0,3,0,0.0,1.0,0.0
244,clueweb12-1904wb-92-21738,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-1302wb-00-09679,3,3,3,1.0,1.0,1.0
244,clueweb12-0303wb-66-22040,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0405wb-69-06709,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-1907wb-89-09270,0,3,0,0.0,1.0,0.0
244,clueweb12-0301wb-79-03264,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0800tw-76-19340,3,3,0,1.0,1.0,0.0
244,clueweb12-0806wb-76-32177,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0700tw-36-05296,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-1016wb-88-16056,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0205wb-95-10081,0,3,0,0.0,1.0,0.0
244,clueweb12-1101wb-43-18264,0,3,0,0.0,1.0,0.0
244,clueweb12-1103wb-18-10192,0,3,0,0.0,1.0,0.0
244,clueweb12-1102wb-72-06218,0,3,0,0.0,1.0,0.0
244,clueweb12-0714wb-21-01103,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-1102wb-39-24682,0,3,0,0.0,1.0,0.0
244,clueweb12-1102wb-35-07870,0,3,0,0.0,1.0,0.0
244,clueweb12-1101wb-48-13148,0,3,0,0.0,1.0,0.0
244,clueweb12-1102wb-30-05427,0,3,0,0.0,1.0,0.0
244,clueweb12-1102wb-55-00863,0,3,0,0.0,1.0,0.0
244,clueweb12-1611wb-23-02507,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1406wb-10-04154,0,3,0,0.0,1.0,0.0
244,clueweb12-1018wb-84-16772,0,3,0,0.0,1.0,0.0
244,clueweb12-0301wb-02-15452,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0808wb-31-10987,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0500wb-10-16170,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1101wb-94-03972,0,3,0,0.0,1.0,0.0
244,clueweb12-1101wb-83-08071,0,3,0,0.0,1.0,0.0
244,clueweb12-1101wb-86-09036,0,3,0,0.0,1.0,0.0
244,clueweb12-1102wb-67-14417,0,3,0,0.0,1.0,0.0
244,clueweb12-1806wb-94-22773,2,3,0,0.6666666666666666,1.0,0.0
244,clueweb12-0909wb-43-16329,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0804wb-83-10919,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0812wb-30-08370,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0911wb-82-16637,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0003wb-48-23800,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0013wb-58-19892,0,3,0,0.0,1.0,0.0
244,clueweb12-0100tw-77-07143,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-1209wb-28-10852,0,3,0,0.0,1.0,0.0
244,clueweb12-1020wb-99-06018,0,3,0,0.0,1.0,0.0
244,clueweb12-1214wb-68-01757,1,3,1,0.3333333333333333,1.0,0.3333333333333333
244,clueweb12-0008wb-38-11120,2,3,2,0.6666666666666666,1.0,0.6666666666666666
244,clueweb12-1017wb-46-10295,0,3,0,0.0,1.0,0.0
244,clueweb12-0305wb-37-24419,0,3,0,0.0,1.0,0.0
244,clueweb12-0401wb-05-04516,0,3,0,0.0,1.0,0.0
244,clueweb12-0501wb-48-06471,0,3,0,0.0,1.0,0.0
244,clueweb12-0104wb-46-07145,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-0405wb-36-28256,0,3,0,0.0,1.0,0.0
244,clueweb12-1810wb-84-20285,0,3,0,0.0,1.0,0.0
244,clueweb12-1004wb-77-00743,0,3,0,0.0,1.0,0.0
244,clueweb12-1018wb-27-07296,1,3,0,0.3333333333333333,1.0,0.0
244,clueweb12-1709wb-14-14128,0,3,1,0.0,1.0,0.3333333333333333
244,clueweb12-1019wb-53-23977,0,3,0,0.0,1.0,0.0
244,clueweb12-0702wb-50-04283,0,3,0,0.0,1.0,0.0
244,clueweb12-1100wb-14-17301,0,3,0,0.0,1.0,0.0
244,clueweb12-0408wb-36-22533,0,3,0,0.0,1.0,0.0
244,clueweb12-0915wb-30-16840,0,3,0,0.0,1.0,0.0
245,clueweb12-0804wb-81-21041,0,2,0,0.0,1.0,0.0
245,clueweb12-1800tw-28-09602,2,2,0,1.0,1.0,0.0
245,clueweb12-1000tw-40-04152,2,2,2,1.0,1.0,1.0
245,clueweb12-0209wb-98-08588,0,2,0,0.0,1.0,0.0
245,clueweb12-0406wb-70-07295,0,2,0,0.0,1.0,0.0
245,clueweb12-0810wb-42-05792,2,2,2,1.0,1.0,1.0
