QueryId,DocumentId
433,NYT20000127.0132
433,NYT19981030.0075
433,NYT19981029.0090
433,NYT19981029.0091
433,NYT19990402.0165
433,NYT19990301.0215
433,NYT19991001.0152
433,NYT19991109.0136
433,NYT19991109.0176
433,NYT19991109.0185
433,NYT19991109.0192
433,NYT19991222.0076
433,NYT19991222.0077
433,NYT19990324.0208
433,NYT19990324.0209
433,NYT19990324.0211
433,NYT19990525.0412
433,NYT19991130.0402
433,NYT19990419.0462
433,NYT19990419.0463
433,NYT19990419.0464
433,NYT19990419.0467
433,NYT19990419.0522
433,NYT19991223.0156
433,NYT19991028.0291
433,NYT19990819.0389
433,NYT19990827.0255
433,NYT19991224.0107
433,NYT19991108.0198
433,NYT19990719.0185
433,NYT19990706.0174
433,NYT19990916.0211
433,NYT19990820.0316
433,NYT19990709.0400
433,NYT19990526.0231
433,NYT19990118.0223
433,NYT19990712.0232
433,NYT19990120.0143
433,NYT19990120.0227
433,NYT19991017.0053
433,NYT19991227.0237
433,NYT19990925.0112
433,NYT19990426.0266
433,NYT19990725.0029
433,NYT19991221.0043
433,NYT19990428.0063
433,NYT19990723.0114
433,NYT19990723.0140
433,NYT19990331.0162
433,NYT19990331.0164
433,NYT19991128.0100
433,NYT19990618.0266
433,NYT19990618.0313
433,NYT19990211.0136
433,NYT19990707.0291
433,NYT19990401.0112
433,NYT19991228.0306
433,NYT19991015.0162
433,NYT20000104.0357
433,NYT20000925.0128
433,NYT20000404.0063
433,NYT20000404.0064
433,NYT20000404.0067
433,NYT20000404.0068
433,NYT20000316.0189
433,NYT20000403.0383
433,NYT20000403.0384
433,NYT20000403.0387
433,NYT20000403.0388
433,NYT20000826.0175
433,NYT20000707.0235
433,NYT20000823.0198
433,NYT20000927.0347
433,NYT20000330.0220
433,NYT20000803.0343
433,NYT20000414.0189
433,NYT20000922.0213
433,NYT20000528.0137
433,NYT20000928.0370
433,NYT20000928.0423
433,NYT20000928.0475
433,NYT20000612.0243
433,NYT20000325.0204
433,NYT20000208.0164
433,NYT20000208.0254
433,NYT20000418.0329
433,NYT20000323.0101
433,NYT20000321.0393
433,NYT20000710.0102
433,NYT20000705.0190
433,NYT20000730.0052
435,NYT19991002.0086
435,NYT19990710.0157
435,NYT19990911.0134
435,NYT19990812.0377
435,NYT19990812.0378
435,NYT19990329.0519
435,NYT19990620.0080
435,NYT19990722.0072
435,NYT19991016.0082
435,NYT19991016.0142
435,NYT20000318.0180
435,NYT20000725.0164
435,NYT19981227.0094
435,NYT19981012.0217
435,NYT19981012.0218
435,APW19990609.0041
435,APW19990704.0004
435,APW19990505.0268
435,APW20000511.0185
435,APW19980608.0792
435,APW19981122.0989
435,XIE19970406.0161
435,XIE19970326.0006
435,XIE19960906.0195
435,XIE19960420.0077
435,XIE19960420.0108
435,XIE19960508.0195
435,XIE19960804.0174
435,XIE19990110.0017
435,XIE19990416.0088
435,XIE19991013.0186
435,XIE19990206.0047
435,XIE20000511.0156
435,XIE20000930.0218
435,XIE20000828.0219
435,XIE20000616.0159
435,XIE19980712.0044
435,XIE19980305.0283
435,XIE19980103.0101
435,NYT19991019.0326
435,NYT19991209.0331
435,NYT19990314.0133
435,NYT19990529.0133
435,NYT19990905.0025
435,NYT19990512.0206
435,NYT19990603.0421
435,NYT19991102.0001
435,NYT19991115.0241
435,NYT19990327.0206
435,NYT19990327.0261
435,NYT19990327.0282
435,NYT20000314.0301
435,NYT20000831.0342
435,NYT20000316.0026
435,NYT20000615.0048
435,NYT20000823.0290
435,NYT20000819.0100
435,NYT20000323.0013
435,NYT20000724.0214
435,NYT20000111.0419
435,NYT19980730.0036
435,NYT19980826.0412
435,NYT19981201.0394
435,NYT19980824.0314
435,NYT19981009.0057
435,NYT19981229.0292
435,NYT19980608.0341
435,APW19990214.0084
435,APW19990219.0212
435,APW19990428.0004
435,APW19990915.0126
435,APW20000829.0168
435,APW20000516.0201
435,APW20000727.0129
435,APW20000823.0015
435,APW20000823.0016
435,APW20000823.0110
435,APW20000903.0029
435,APW20000728.0004
435,APW20000603.0129
435,APW19980924.0981
435,APW19981018.0234
435,APW19981107.0104
435,APW19981107.0317
435,XIE19970712.0227
435,XIE19970101.0170
435,XIE19971121.0307
435,XIE19970210.0012
435,XIE19970530.0166
435,XIE19970903.0165
435,XIE19970930.0141
435,XIE19960308.0234
435,XIE19960820.0153
435,XIE19960807.0104
435,XIE19990914.0160
435,XIE19991012.0032
435,XIE19990424.0120
435,XIE19991011.0086
435,XIE19990226.0061
435,XIE19990508.0239
436,NYT19991001.0010
436,NYT19991001.0074
436,NYT19991018.0357
436,NYT19990603.0381
436,NYT19990802.0244
436,NYT19991008.0138
436,NYT19990930.0391
436,NYT19990930.0445
436,NYT20000623.0036
436,NYT20000328.0382
436,NYT20000819.0048
436,NYT20000819.0049
436,NYT20000821.0125
436,NYT20000821.0126
436,NYT20000813.0131
436,NYT19981125.0202
436,NYT19981125.0215
436,NYT19981125.0327
436,NYT19980629.0410
436,APW19990406.0041
436,APW19990803.0355
436,APW19990803.0356
436,APW19990914.0022
436,APW19990806.0259
436,APW19991018.0070
436,APW20000719.0191
436,APW20000507.0091
436,APW20000305.0089
436,APW20000311.0105
436,APW20000331.0019
436,APW20000331.0103
436,APW20000331.0121
436,APW20000613.0056
436,APW20000417.0106
436,APW20000118.0145
436,APW20000118.0198
436,APW19980801.0323
436,APW19980616.0353
436,APW19980728.0010
436,APW19980728.0027
436,APW19981128.0048
436,APW19981128.0115
436,APW19980607.0642
436,APW19980608.0599
436,APW19981018.0893
436,APW19981018.0904
436,APW19981018.0905
436,APW19981018.0937
436,APW19981018.1017
436,APW19981018.1048
436,APW19981018.1069
436,APW19981110.1125
436,APW19981028.0246
436,APW19981117.1242
436,APW19981117.1377
436,APW19981127.1251
436,APW19981019.0036
436,APW19981019.0108
436,APW19981019.0433
436,APW19981019.0474
436,APW19981019.0482
436,APW19981019.0483
436,APW19981204.0552
436,APW19981029.0874
436,APW19981029.1240
436,XIE19970917.0261
436,XIE19970813.0069
436,XIE19970224.0082
436,XIE19970424.0076
436,XIE19970515.0019
436,XIE19970603.0109
436,XIE19970503.0122
436,XIE19970909.0179
436,XIE19970909.0182
436,XIE19970923.0155
436,XIE19970923.0223
436,XIE19970501.0093
436,XIE19970418.0067
436,XIE19970103.0093
436,XIE19970414.0089
436,XIE19970326.0030
436,XIE19971223.0039
436,XIE19960421.0160
436,XIE19960620.0247
436,XIE19960114.0026
436,XIE19960322.0186
436,XIE19960718.0212
436,XIE19960118.0049
436,XIE19960227.0234
436,XIE19960529.0195
436,XIE19960120.0039
436,XIE19961013.0161
436,XIE19960412.0148
436,XIE19990509.0068
436,XIE19991127.0173
436,XIE19990114.0254
436,XIE19990803.0017
436,XIE19990803.0053
436,XIE19990803.0085
436,XIE19991201.0320
439,NYT19990520.0247
439,NYT19991125.0131
439,NYT19991125.0147
439,NYT20000219.0108
439,NYT20000305.0079
439,NYT20000721.0281
439,NYT20000422.0121
439,NYT19981013.0334
439,NYT19981219.0175
439,NYT19981219.0176
439,NYT19980726.0063
439,NYT19981019.0252
439,APW19990523.0012
439,APW19991027.0413
439,APW20000314.0084
439,APW19981130.1070
439,XIE20000314.0351
439,XIE20000624.0025
439,XIE20000711.0116
439,XIE20000619.0371
439,XIE19981021.0081
439,NYT19990813.0245
439,NYT19991025.0179
439,NYT19990908.0136
439,NYT19990908.0310
439,NYT19990405.0301
439,NYT19990428.0058
439,NYT19991102.0383
439,NYT19990406.0052
439,NYT19990205.0199
439,NYT19990416.0060
439,NYT19991124.0252
439,NYT20000823.0003
439,NYT20000422.0129
439,NYT20000821.0008
439,NYT20000113.0273
439,NYT19981031.0151
439,NYT19981031.0153
439,NYT19981104.0311
439,NYT19981111.0242
439,NYT19981009.0344
439,NYT19980616.0260
439,APW19991029.0068
439,APW19990619.0021
439,APW19991028.0353
439,APW19980601.0889
439,XIE19970524.0087
439,XIE19961125.0032
439,XIE19990107.0181
439,XIE19990106.0180
439,XIE19980618.0150
439,XIE19980415.0301
439,XIE19980728.0007
439,XIE19980708.0087
439,XIE19980708.0177
439,XIE19980710.0108
439,NYT19990301.0274
439,NYT19990131.0096
439,NYT19990427.0081
439,NYT19990427.0082
439,NYT19990427.0083
439,NYT19990427.0084
439,NYT19990427.0085
439,NYT19990427.0086
439,NYT19990427.0087
439,NYT19990427.0088
439,NYT19990314.0167
439,NYT19990217.0314
439,NYT19990217.0316
439,NYT19990312.0340
439,NYT19991028.0042
439,NYT19990829.0105
439,NYT19991226.0123
439,NYT19991119.0376
439,NYT19991206.0044
439,NYT19990630.0222
439,NYT19990519.0067
439,NYT19991025.0173
439,NYT19991025.0174
439,NYT19991105.0238
439,NYT19990315.0293
439,NYT19991009.0010
439,NYT19990604.0167
439,NYT19990117.0046
439,NYT19990117.0047
439,NYT19990304.0427
439,NYT19990304.0428
439,NYT19990304.0429
439,NYT19990304.0431
439,NYT19990304.0433
439,NYT19990422.0097
439,NYT19990422.0098
439,NYT19990422.0099
439,NYT19990422.0100
439,NYT19990422.0101
439,NYT19990422.0102
439,NYT19990416.0206
439,NYT19990416.0207
439,NYT19990416.0208
439,NYT19991021.0145
443,NYT19990101.0184
443,NYT19990128.0245
443,NYT19990128.0246
443,NYT19990902.0142
443,NYT19990902.0218
443,NYT19990902.0235
443,NYT19990902.0275
443,NYT19990909.0027
443,NYT19991209.0249
443,NYT19991209.0251
443,NYT19990125.0478
443,NYT19990629.0109
443,NYT19990420.0278
443,NYT19990420.0280
443,NYT19990420.0294
443,NYT19990427.0346
443,NYT19990218.0367
443,NYT19990419.0366
443,NYT19991110.0296
443,NYT19990227.0271
443,NYT19990227.0272
443,NYT19990705.0080
443,NYT19990705.0081
443,NYT19990710.0174
443,NYT19990407.0024
443,NYT19991010.0084
443,NYT19990602.0122
443,NYT19990602.0126
443,NYT19990602.0132
443,NYT19990602.0149
443,NYT19991028.0042
443,NYT19991028.0382
443,NYT19991028.0439
443,NYT19990728.0069
443,NYT19990728.0081
443,NYT19990921.0393
443,NYT19990921.0396
443,NYT19990921.0398
443,NYT19990921.0399
443,NYT19990921.0403
443,NYT19991220.0003
443,NYT19990322.0053
443,NYT19990115.0366
443,NYT19990829.0169
443,NYT19991226.0169
443,NYT19990719.0105
443,NYT19990719.0106
443,NYT19990719.0107
443,NYT19990905.0149
443,NYT19990112.0041
443,NYT19990706.0211
443,NYT19990706.0236
443,NYT19990625.0240
443,NYT19990111.0174
443,NYT19990916.0075
443,NYT19990511.0040
443,NYT19990910.0253
443,NYT19991206.0021
443,NYT19991206.0077
443,NYT19990623.0081
443,NYT19990623.0082
443,NYT19990623.0157
443,NYT19990316.0318
443,NYT19991013.0118
443,NYT19991211.0074
443,NYT19990323.0331
443,NYT19990630.0191
443,NYT19990118.0018
443,NYT19990713.0226
443,NYT19990713.0227
443,NYT19990204.0149
443,NYT19991207.0029
443,NYT19991207.0293
443,NYT19991207.0294
443,NYT19991207.0295
443,NYT19991213.0001
443,NYT19990721.0222
443,NYT19990721.0223
443,NYT19991103.0211
443,NYT19991103.0212
443,NYT19990202.0396
443,NYT19990202.0400
443,NYT19990202.0401
443,NYT19990202.0403
443,NYT19990512.0237
443,NYT19990311.0211
443,NYT19990120.0464
443,NYT19991116.0398
443,NYT19990129.0341
443,NYT19990726.0374
443,NYT19990328.0188
443,NYT19990616.0167
443,NYT19990208.0066
443,NYT19990810.0042
443,NYT19990908.0200
443,NYT19991216.0259
443,NYT19990113.0178
443,NYT19990113.0205
443,NYT19990113.0207
443,NYT19990113.0223
448,NYT19990813.0411
448,NYT19991001.0015
448,NYT19991001.0153
448,NYT19990601.0077
448,NYT19990601.0080
448,NYT19991109.0448
448,NYT19990125.0258
448,NYT19991215.0440
448,NYT19991229.0233
448,NYT19990324.0077
448,NYT19990324.0394
448,NYT19990324.0395
448,NYT19990218.0389
448,NYT19990413.0415
448,NYT19990710.0027
448,NYT19990423.0087
448,NYT19991030.0140
448,NYT19991028.0417
448,NYT19991007.0234
448,NYT19991007.0302
448,NYT19990322.0374
448,NYT19990214.0032
448,NYT19990719.0411
448,NYT19990719.0524
448,NYT19990905.0031
448,NYT19990522.0022
448,NYT19990522.0038
448,NYT19990522.0254
448,NYT19990820.0131
448,NYT19990316.0113
448,NYT19990814.0238
448,NYT19990118.0433
448,NYT19990614.0294
448,NYT19990716.0084
448,NYT19990721.0410
448,NYT19990721.0466
448,NYT19990721.0476
448,NYT19990721.0480
448,NYT19990528.0261
448,NYT19990210.0420
448,NYT19991006.0201
448,NYT19990620.0018
448,NYT19991227.0296
448,NYT19990203.0130
448,NYT19990616.0346
448,NYT19990925.0162
448,NYT19990524.0226
448,NYT19990913.0465
448,NYT19990308.0176
448,NYT19990425.0099
448,NYT19990418.0156
448,NYT19990609.0391
448,NYT19990521.0020
448,NYT19990521.0078
448,NYT19990521.0104
448,NYT19990103.0003
448,NYT19990105.0149
448,NYT19990105.0396
448,NYT19990722.0409
448,NYT19990722.0411
448,NYT19990326.0230
448,NYT19990326.0263
448,NYT19991221.0074
448,NYT19990428.0080
448,NYT19990222.0010
448,NYT19990817.0239
448,NYT19990611.0316
448,NYT19990310.0044
448,NYT19990604.0341
448,NYT19990604.0349
448,NYT19991008.0201
448,NYT19990618.0244
448,NYT19991121.0132
448,NYT19990219.0057
448,NYT19990219.0116
448,NYT19990304.0059
448,NYT19991126.0081
448,NYT19991126.0238
448,NYT19990302.0002
448,NYT19990302.0044
448,NYT19991020.0173
448,NYT19990731.0091
448,NYT20000601.0017
448,NYT20000506.0214
448,NYT20000104.0346
448,NYT20000119.0302
448,NYT20000318.0234
448,NYT20000317.0103
448,NYT20000317.0179
448,NYT20000317.0338
448,NYT20000817.0232
448,NYT20000817.0237
448,NYT20000519.0218
448,NYT20000707.0288
448,NYT20000810.0338
448,NYT20000810.0349
448,NYT20000107.0223
448,NYT20000107.0262
448,NYT20000107.0272
448,NYT20000330.0243
622,NYT19990226.0071
622,NYT19990128.0328
622,NYT19991002.0090
622,NYT19991001.0166
622,NYT19990909.0313
622,NYT19990909.0409
622,NYT19990131.0078
622,NYT19990131.0089
622,NYT19990125.0082
622,NYT19990125.0097
622,NYT19990125.0453
622,NYT19990122.0512
622,NYT19990420.0185
622,NYT19990324.0221
622,NYT19990505.0029
622,NYT19990520.0054
622,NYT19990520.0055
622,NYT19990520.0061
622,NYT19990520.0177
622,NYT19990520.0212
622,NYT19990520.0288
622,NYT19990520.0289
622,NYT19990520.0304
622,NYT19990520.0314
622,NYT19990520.0315
622,NYT19990520.0343
622,NYT19990520.0391
622,NYT19990520.0455
622,NYT19990520.0456
622,NYT19990520.0457
622,NYT19990520.0507
622,NYT19990427.0031
622,NYT19990218.0399
622,NYT19990822.0096
622,NYT19990831.0145
622,NYT19990831.0153
622,NYT19990831.0172
622,NYT19990831.0173
622,NYT19990831.0333
622,NYT19990831.0334
622,NYT19990831.0335
622,NYT19990831.0338
622,NYT19990831.0342
622,NYT19990402.0385
622,NYT19991117.0369
622,NYT19990415.0008
622,NYT19990415.0187
622,NYT19990227.0016
622,NYT19990530.0183
622,NYT19990530.0219
622,NYT19990809.0072
622,NYT19990809.0073
622,NYT19990718.0099
622,NYT19990710.0027
622,NYT19990501.0003
622,NYT19990501.0122
622,NYT19991125.0100
622,NYT19991028.0475
622,NYT19990921.0409
622,NYT19991220.0279
622,NYT19990819.0174
622,NYT19990827.0227
622,NYT19990514.0042
622,NYT19990719.0141
622,NYT19990213.0040
622,NYT19990213.0094
622,NYT19990225.0424
622,NYT19990112.0010
622,NYT19990112.0307
622,NYT19990112.0434
622,NYT19990706.0045
622,NYT19990706.0167
622,NYT19990929.0154
622,NYT19990929.0538
622,NYT19990929.0540
622,NYT19990929.0541
622,NYT19991029.0310
622,NYT19991119.0413
622,NYT19990522.0022
622,NYT19990511.0071
622,NYT19990511.0224
622,NYT19990511.0397
622,NYT19990910.0039
622,NYT19990729.0355
622,NYT19990820.0055
622,NYT19990820.0137
622,NYT19990820.0308
622,NYT19991206.0018
622,NYT19991206.0019
622,NYT19990709.0117
622,NYT19990709.0330
622,NYT19991013.0156
622,NYT19991013.0455
622,NYT19990201.0146
622,NYT19990118.0412
622,NYT19990712.0349
622,NYT19990221.0065
622,NYT19991207.0071
622,NYT19990721.0113
622,NYT19990421.0462
625,NYT19990508.0242
625,NYT19990508.0260
625,NYT19990601.0226
625,NYT19991210.0120
625,NYT19990626.0058
625,NYT19990626.0059
625,NYT19991222.0147
625,NYT19991222.0150
625,NYT19991222.0152
625,NYT19991222.0360
625,NYT19991222.0372
625,NYT19991222.0380
625,NYT19990324.0169
625,NYT19990324.0181
625,NYT19990324.0183
625,NYT19990324.0189
625,NYT19990823.0039
625,NYT19990525.0346
625,NYT19990505.0038
625,NYT19990218.0480
625,NYT19990510.0003
625,NYT19990510.0203
625,NYT19990314.0006
625,NYT19990314.0086
625,NYT19990809.0263
625,NYT19990815.0130
625,NYT19990624.0311
625,NYT19990424.0054
625,NYT19990424.0074
625,NYT19990424.0076
625,NYT19990424.0105
625,NYT19990501.0038
625,NYT19991223.0293
625,NYT19990727.0253
625,NYT19990903.0014
625,NYT19991220.0257
625,NYT19990819.0269
625,NYT19990824.0056
625,NYT19990824.0295
625,NYT19990719.0202
625,NYT19990411.0055
625,NYT19991119.0340
625,NYT19990625.0021
625,NYT19990522.0051
625,NYT19990916.0148
625,NYT19990916.0193
625,NYT19990318.0273
625,NYT19990318.0313
625,NYT19990318.0386
625,NYT19990318.0388
625,NYT19990318.0390
625,NYT19990318.0393
625,NYT19990526.0133
625,NYT19991211.0066
625,NYT19990814.0117
625,NYT19990814.0202
625,NYT19990329.0092
625,NYT19990329.0093
625,NYT19991213.0498
625,NYT19990519.0362
625,NYT19990605.0131
625,NYT19990804.0169
625,NYT19990804.0281
625,NYT19990506.0027
625,NYT19991227.0303
625,NYT19990616.0166
625,NYT19990616.0468
625,NYT19991120.0221
625,NYT19990914.0345
625,NYT19990426.0090
625,NYT19990426.0091
625,NYT19990703.0131
625,NYT19990826.0257
625,NYT19990521.0217
625,NYT19990326.0269
625,NYT19990326.0270
625,NYT19990326.0413
625,NYT19990326.0414
625,NYT19990326.0417
625,NYT19990326.0423
625,NYT19990408.0342
625,NYT19990430.0375
625,NYT19990321.0115
625,NYT19990321.0152
625,NYT19990319.0003
625,NYT19991221.0279
625,NYT19990720.0360
625,NYT19990509.0115
625,NYT19990509.0151
625,NYT19991128.0125
625,NYT19991115.0214
625,NYT19990327.0111
625,NYT19990327.0112
625,NYT19990219.0208
625,NYT19990516.0082
625,NYT19990516.0092
625,NYT19990429.0378
625,NYT19990912.0225
625,NYT19990416.0152
625,NYT19990416.0215
638,NYT19990823.0099
638,NYT19990823.0100
638,NYT19990520.0159
638,NYT19990518.0439
638,NYT19990821.0115
638,NYT19990821.0116
638,NYT19990522.0197
638,NYT19990519.0307
638,NYT19990311.0433
638,NYT19990120.0046
638,NYT19990914.0315
638,NYT19990914.0321
638,NYT19990617.0161
638,NYT19990418.0208
638,NYT19990305.0306
638,NYT19991219.0211
638,NYT20000611.0101
638,NYT20000611.0146
638,NYT20000513.0116
638,NYT20000513.0119
638,NYT20000513.0204
638,NYT20000513.0214
638,NYT20000205.0009
638,NYT20000224.0243
638,NYT20000615.0273
638,NYT20000615.0304
638,NYT20000615.0320
638,NYT20000419.0262
638,NYT20000828.0159
638,NYT20000828.0163
638,NYT20000616.0165
638,NYT20000901.0363
638,NYT20000716.0191
638,NYT20000218.0281
638,NYT20000520.0096
638,NYT20000518.0293
638,NYT20000202.0326
638,NYT20000909.0084
638,NYT20000612.0178
638,NYT20000612.0662
638,NYT20000612.1115
638,NYT20000328.0323
638,NYT20000213.0141
638,NYT20000415.0109
638,NYT20000617.0162
638,NYT20000221.0329
638,NYT20000204.0301
638,NYT20000204.0309
638,NYT20000204.0357
638,NYT20000216.0015
638,NYT20000131.0439
638,NYT20000131.0456
638,NYT20000131.0554
638,NYT20000131.0556
638,NYT20000602.0364
638,NYT20000602.0383
638,NYT19980918.0013
638,NYT19981204.0068
638,NYT19981017.0016
638,NYT19981114.0203
638,NYT19980814.0207
638,NYT19981229.0394
638,NYT19981115.0179
638,NYT19980616.0440
638,NYT19980616.0444
638,NYT19981112.0096
638,APW19990814.0051
638,APW19990609.0101
638,APW19990610.0227
638,APW19990610.0260
638,APW19990320.0072
638,APW19990110.0041
638,APW19990928.0096
638,APW19990928.0132
638,APW20000615.0126
638,APW20000921.0090
638,APW20000208.0308
638,APW20000201.0112
638,APW20000623.0176
638,APW20000219.0196
638,APW20000317.0118
638,APW20000317.0120
638,APW20000613.0103
638,XIE19970731.0012
638,XIE19970731.0218
638,NYT19990128.0362
638,NYT19990902.0132
638,NYT19990902.0162
638,NYT19990902.0172
638,NYT19990902.0282
638,NYT19990902.0300
638,NYT19990902.0378
638,NYT19990813.0391
638,NYT19990601.0269
638,NYT19991210.0356
638,NYT19991209.0337
638,NYT19990125.0143
638,NYT19990122.0355
638,NYT19990122.0443
638,NYT19991215.0197
639,NYT19990101.0119
639,NYT19991019.0425
639,NYT19990131.0085
639,NYT19990125.0128
639,NYT19990125.0136
639,NYT19990125.0176
639,NYT19991215.0302
639,NYT19991222.0188
639,NYT19990502.0064
639,NYT19990427.0328
639,NYT19990427.0360
639,NYT19990419.0408
639,NYT19990419.0409
639,NYT19990510.0512
639,NYT19991110.0209
639,NYT19990831.0304
639,NYT19991117.0108
639,NYT19991117.0254
639,NYT19990314.0088
639,NYT19990529.0233
639,NYT19990529.0234
639,NYT19990705.0273
639,NYT19990809.0134
639,NYT19990809.0180
639,NYT19990217.0106
639,NYT19990217.0119
639,NYT19990217.0228
639,NYT19990504.0243
639,NYT19990504.0244
639,NYT19990504.0319
639,NYT19990423.0310
639,NYT19990407.0462
639,NYT19990714.0083
639,NYT19990714.0084
639,NYT19990714.0087
639,NYT19990714.0088
639,NYT19990714.0091
639,NYT19990714.0092
639,NYT19990714.0093
639,NYT19990714.0096
639,NYT19990714.0101
639,NYT19990714.0102
639,NYT19990714.0114
639,NYT19990714.0115
639,NYT19990714.0123
639,NYT19990714.0125
639,NYT19990714.0139
639,NYT19990714.0164
639,NYT19990714.0200
639,NYT19990714.0221
639,NYT19990714.0239
639,NYT19990714.0263
639,NYT19990602.0216
639,NYT19990126.0421
639,NYT19990126.0485
639,NYT19990727.0157
639,NYT19990903.0183
639,NYT19990921.0122
639,NYT19991220.0001
639,NYT19991220.0133
639,NYT19991220.0144
639,NYT19991220.0221
639,NYT19991220.0222
639,NYT19990819.0363
639,NYT19991007.0103
639,NYT19991007.0258
639,NYT19990824.0105
639,NYT19990824.0132
639,NYT19990824.0354
639,NYT19990214.0176
639,NYT19991011.0179
639,NYT19991011.0181
639,NYT19991011.0182
639,NYT19991011.0289
639,NYT19991108.0521
639,NYT19990829.0118
639,NYT19990829.0119
639,NYT19990719.0115
639,NYT19990719.0124
639,NYT19991018.0164
639,NYT19991018.0171
639,NYT19991018.0185
639,NYT19991018.0187
639,NYT19990225.0295
639,NYT19990929.0144
639,NYT19990929.0158
639,NYT19990929.0163
639,NYT19990929.0165
639,NYT19990929.0526
639,NYT19990625.0271
639,NYT19990906.0138
639,NYT19990906.0147
639,NYT19990906.0149
639,NYT19990708.0082
639,NYT19990511.0123
639,NYT19990910.0247
639,NYT19990820.0131
639,NYT19991206.0135
639,NYT19991206.0137
639,NYT19991217.0063
648,NYT19990101.0056
648,NYT19990226.0045
648,NYT19990226.0333
648,NYT19990226.0370
648,NYT19991019.0241
648,NYT19990128.0167
648,NYT19990128.0200
648,NYT19990128.0203
648,NYT19990128.0436
648,NYT19990904.0011
648,NYT19990904.0030
648,NYT19990904.0116
648,NYT19990904.0144
648,NYT19991127.0052
648,NYT19991127.0053
648,NYT19990301.0278
648,NYT19990301.0281
648,NYT19990301.0283
648,NYT19990301.0287
648,NYT19990813.0299
648,NYT19990813.0313
648,NYT19990508.0058
648,NYT19990508.0110
648,NYT19990508.0157
648,NYT19990508.0175
648,NYT19990508.0176
648,NYT19990508.0252
648,NYT19991002.0090
648,NYT19991002.0187
648,NYT19991001.0164
648,NYT19991001.0330
648,NYT19991001.0334
648,NYT19991001.0335
648,NYT19991001.0339
648,NYT19991001.0343
648,NYT19990601.0041
648,NYT19990601.0365
648,NYT19990909.0070
648,NYT19990131.0138
648,NYT19991210.0120
648,NYT19991210.0315
648,NYT19991109.0321
648,NYT19990801.0096
648,NYT19991209.0430
648,NYT19990125.0110
648,NYT19990125.0141
648,NYT19990523.0113
648,NYT19990523.0209
648,NYT19990523.0225
648,NYT19990122.0230
648,NYT19991215.0270
648,NYT19990629.0037
648,NYT19990629.0114
648,NYT19990629.0122
648,NYT19990629.0323
648,NYT19991229.0228
648,NYT19991229.0296
648,NYT19991229.0360
648,NYT19990621.0065
648,NYT19990621.0066
648,NYT19990621.0089
648,NYT19990621.0099
648,NYT19990621.0159
648,NYT19991222.0011
648,NYT19991222.0078
648,NYT19991222.0141
648,NYT19990420.0151
648,NYT19990420.0196
648,NYT19990420.0235
648,NYT19990420.0257
648,NYT19990420.0436
648,NYT19990209.0195
648,NYT19990503.0094
648,NYT19990503.0097
648,NYT19990503.0505
648,NYT19990502.0006
648,NYT19990502.0008
648,NYT19990324.0489
648,NYT19990823.0233
648,NYT19990823.0297
648,NYT19990823.0338
648,NYT19990525.0001
648,NYT19991130.0285
648,NYT19991130.0370
648,NYT19991130.0394
648,NYT19990505.0050
648,NYT19990505.0075
648,NYT19990505.0095
648,NYT19990505.0105
648,NYT19990505.0381
648,NYT19990505.0389
648,NYT19990520.0126
648,NYT19990520.0153
648,NYT19990520.0422
648,NYT19990427.0077
648,NYT19990427.0078
648,NYT19990427.0161
648,NYT19990427.0238
648,NYT19990218.0005
648,NYT19990218.0365
650,NYT19990131.0116
650,NYT19991229.0304
650,NYT19990710.0099
650,NYT19990710.0100
650,NYT19990212.0433
650,NYT19990213.0056
650,NYT19990213.0276
650,NYT19991018.0488
650,NYT19990812.0334
650,NYT19990630.0377
650,NYT19990712.0076
650,NYT19990712.0077
650,NYT19991118.0362
650,NYT19990802.0322
650,NYT19990612.0105
650,NYT19990317.0246
650,NYT19990405.0518
650,NYT19990408.0325
650,NYT19990816.0188
650,NYT19990817.0386
650,NYT19991129.0424
650,NYT19990604.0335
650,NYT19990628.0312
650,NYT19990628.0408
650,NYT19990223.0437
650,NYT20000411.0470
650,NYT20000222.0285
650,NYT20000101.0266
650,NYT20000520.0018
650,NYT20000215.0313
650,NYT20000311.0131
650,NYT20000311.0132
650,NYT20000710.0496
650,NYT20000919.0334
650,NYT19981210.0549
650,NYT19980913.0146
650,NYT19981010.0121
650,NYT19980724.0225
650,NYT19980724.0237
650,NYT19980619.0472
650,NYT19980701.0526
650,NYT19980602.0396
650,NYT19981113.0402
650,NYT19980903.0469
650,APW19990107.0128
650,APW19990302.0211
650,APW19990413.0071
650,APW19990507.0265
650,APW19990416.0003
650,APW19990727.0086
650,APW19990727.0222
650,APW19990401.0036
650,APW19990401.0241
650,APW19990203.0065
650,APW19990209.0029
650,APW19990607.0182
650,APW19990915.0195
650,APW19990331.0301
650,APW20000405.0228
650,APW20000113.0206
650,APW20000303.0045
650,APW20000414.0017
650,APW20000621.0014
650,APW20000107.0257
650,APW20000711.0197
650,APW20000711.0200
650,APW20000711.0208
650,APW20000117.0100
650,APW20000117.0118
650,APW20000911.0163
650,APW19980605.0319
650,APW19980811.1211
650,APW19981029.1163
650,XIE19970605.0122
650,XIE19970605.0142
650,XIE19971014.0005
650,XIE19971013.0161
650,XIE19970408.0004
650,XIE19980506.0070
650,XIE19981124.0052
650,NYT20000221.0435
650,NYT19981015.0086
650,NYT19981015.0114
650,NYT19981119.0422
650,NYT19981119.0534
